country,year,pharma_imports,fuel_imports,oil_exports
KIR,2016,754434.82,13980710.02,932062.3
KIR,2017,493798.628,11566948.316,1112505.408
KIR,2018,1093430.889,14704022.1,1241294.153
KIR,2020,512446.902,15427817.487,314885.772
KIR,2021,429873.601,21792565.163,1475.193
KNA,1995,1358246.0,6140733.0,35884.0
KNA,1996,1571493.0,8444063.0,2761.0
KNA,1997,1603357.0,11058641.0,2555.0
KNA,1999,1680346.0,8970265.0,430.0
KNA,2000,1977950.0,14887922.0,1472.0
KNA,2001,2014582.0,15021348.0,28213.0
KNA,2002,2111198.0,9304577.0,13474.0
KNA,2003,2251832.0,17907288.0,21409.0
KNA,2004,1755628.0,18138917.0,920.0
KNA,2005,3314889.0,18741836.0,6091.0
KNA,2006,2627642.0,21433758.0,61689.0
KNA,2007,2458248.0,18824963.0,14453.0
KNA,2008,3071671.0,26841041.0,2188.0
KNA,2009,2478049.0,12918402.0,9887.0
KNA,2010,2764450.0,10834486.0,35921.0
KNA,2011,2626821.0,7424966.0,8031.0
KNA,2012,2388410.0,6776038.0,3596.0
KNA,2013,2670043.0,4091682.0,200.0
KNA,2014,3101686.0,2261654.0,19214.0
KNA,2015,3186748.873,10319887.821,14092.578
KNA,2016,3917586.216,2916660.676,7165.248
KNA,2017,4220858.024,2856071.785,77033.912
KOR,1995,362150048.0,19013470208.0,2471890176.0
KOR,1996,435936992.0,24284262400.0,3866420992.0
KOR,1997,423766592.0,27381415936.0,5349074432.0
KOR,1998,348146240.0,18195527680.0,4595427328.0
KOR,1999,451939477.0,22875452827.0,5810860771.0
KOR,2000,546501139.0,38077132323.0,9375502665.0
KOR,2001,718710025.0,34069796394.0,8009671685.0
KOR,2002,881290759.0,32445105277.0,6551558669.0
KOR,2003,1077101797.0,38651470999.0,6901952922.0
KOR,2004,1401565336.0,50330636936.0,10531736054.0
KOR,2005,1651295480.0,67556469201.0,15709419040.0
KOR,2006,2225937732.0,86716565181.0,20920394518.0
KOR,2007,2757568305.0,96503994091.0,24630930248.0
KOR,2008,2993993159.0,142515687968.0,38454691091.0
KOR,2009,3036302946.0,91669969162.0,23785976095.0
KOR,2010,3476313789.0,122597070793.0,32579698495.0
KOR,2011,3890291704.0,173675005752.0,53088429157.0
KOR,2012,4153410675.0,186191050261.0,57492603164.0
KOR,2013,4244279744.0,180432792949.0,54112787284.0
KOR,2014,4841305206.0,175719552177.0,52670786682.0
KOR,2015,4761164558.0,103402050331.0,33123851933.0
KOR,2016,5531105657.0,81757709010.0,27492325720.0
KOR,2017,5604320793.0,109954124116.0,36401258319.0
KOR,2018,6496338496.0,146954046036.0,47989268394.0
KOR,2019,7093611497.0,127341413548.0,42179134817.0
KOR,2020,7996857197.0,86563271982.0,25443847248.0
KOR,2021,10450088192.0,137572591484.0,40012148135.0
KOR,2022,10995436146.0,218678954840.0,64751328658.0
KOR,2023,9952802780.0,171354533642.0,54042174737.0
KOR,2024,9471990098.0,162096246783.0,52616721372.0
KWT,2000,134650055.0,42582299.0,18139359577.0
KWT,2001,149493798.0,40712258.0,14930377101.0
KWT,2002,147523590.0,45156833.0,14100455668.0
KWT,2003,170466786.0,59771782.0,18941896343.0
KWT,2004,214747917.0,63641063.0,26707726035.0
KWT,2006,394053153.0,89614084.0,53138821138.0
KWT,2007,447561579.0,120441705.0,59210608656.0
KWT,2008,602093488.0,147013608.0,82733325092.0
KWT,2009,,,46898559654.0
KWT,2010,688354206.0,166110592.0,58153789273.0
KWT,2011,850072859.0,158421613.0,97398580006.0
KWT,2013,961026474.0,206343560.0,107788319751.0
KWT,2014,961836075.0,205336639.0,94526599084.0
KWT,2015,1084692686.402,195349884.981,48483614728.898
KWT,2016,1138553162.631,166790459.367,41451328644.007
KWT,2017,1365661815.75,173555500.86,49578819128.85
KWT,2018,1326662066.0,210060697.0,65391330025.0
KWT,2019,1390645844.0,184988774.0,58689726858.0
KWT,2020,1591148446.0,127416383.0,35847521015.0
KWT,2021,1665824378.0,165347940.0,57861520880.0
KWT,2022,1590214562.422,199649332.178,94144701429.685
KWT,2023,1881029378.0,241160831.185,78139815712.972
KWT,2024,2327119021.0,213947280.0,68948610140.0
LAO,2010,14780343.0,465911848.0,16612841.0
LAO,2011,16485892.0,516894670.0,14616382.0
LAO,2012,13537622.0,656311458.0,10797044.0
LAO,2013,23452547.0,576255161.0,18423625.0
LAO,2014,25914910.0,698201426.0,1083497.0
LAO,2015,25288715.0,760263446.0,5256409.0
LAO,2016,17128621.0,617259387.0,7523206.0
LAO,2017,21503382.0,697573363.1,1292556877.96
LAO,2018,28228825.0,847827641.97,1410205559.58
LAO,2019,31838686.02,935412408.694,1347348539.518
LAO,2020,31671194.31,692738555.988,857939913.658
LAO,2021,78943097.14,845565809.51,1646692463.56
LAO,2022,61388119.11,1476325531.164,2386274070.687
LAO,2023,32974805.01,1344570237.52,110383666.02
LBN,1997,214856384.0,608413248.0,486801.0
LBN,1998,248420992.0,475270272.0,381219.0
LBN,1999,275266816.0,555095808.0,296538.0
LBN,2000,253446126.0,1028868267.0,1276110.0
LBN,2001,291409059.0,1293295707.0,1382534.0
LBN,2002,333342079.0,926526159.0,4685523.0
LBN,2003,391075885.0,1120631481.0,3523334.0
LBN,2004,433616000.0,1981428000.0,4587000.0
LBN,2005,428964000.0,2151143000.0,6543000.0
LBN,2006,511075377.0,2348029329.0,6835838.0
LBN,2007,608341408.0,2615234280.0,6120469.0
LBN,2008,691657449.0,4077140265.0,11577482.0
LBN,2009,752613650.0,3231703904.0,11797615.0
LBN,2010,859746447.0,3674036648.0,5629738.0
LBN,2011,973123199.0,4470383819.0,4194765.0
LBN,2012,970405706.0,5894186894.0,89721919.0
LBN,2013,1091599687.0,5001209602.0,336909601.0
LBN,2014,1140674040.0,4746230717.0,32300619.0
LBN,2015,1125406020.079,3846679416.144,24010464.926
LBN,2016,1213949428.0,3678152669.0,14188344.0
LBN,2017,1287910358.0,4434186366.0,43603102.0
LBN,2018,1329246319.0,4340770102.0,25016280.0
LBN,2019,1242450570.3,6534230663.92,54258059.17
LBN,2020,1184268400.0,3227028953.0,12235635.0
LBN,2021,900232422.0,3931480924.0,9426675.0
LBN,2022,551818309.0,5780858525.0,15308474.0
LBN,2023,621245298.0,4919655012.0,402962731.0
LBN,2024,736677656.0,4455688957.0,291960796.0
LBR,2017,36752826.0,333827167.0,1509552.0
LBR,2018,29009674.04,511194635.164,38250.0
LBR,2019,28167727.66,258335551.636,
LBR,2020,39904587.13,306259759.774,3529.91
LBR,2021,64809606.28,323905138.609,4466005.0
LBR,2022,34745675.85,599832401.595,9910167.0
LBR,2023,25184540.77,690716981.322,2830364.0
LBY,2007,238473448.0,115636231.0,31406404190.0
LBY,2008,226806889.0,156418928.0,43238306312.0
LBY,2009,186203132.0,135252097.0,26681487977.0
LBY,2010,204584862.0,257596957.0,35608902017.0
LBY,2016,319873029.0,1094579656.29,17931250156.79
LBY,2017,343885984.892,1573407630.153,17931250156.79
LBY,2018,542717669.258,2202022979.855,28658034479.561
LBY,2019,390655925.0,2058992293.0,27647368110.464
LCA,1995,3215738.0,24278420.0,8641.0
LCA,1996,3807820.0,26614584.0,10289.0
LCA,1997,3808002.0,28578304.0,46707.0
LCA,1998,3972437.0,24317290.0,886.0
LCA,1999,4153143.0,24777492.0,3034.0
LCA,2000,4311322.0,33525468.0,2114.0
LCA,2001,3752177.0,29666234.0,231.0
LCA,2002,3703779.0,31117938.0,4611244.0
LCA,2003,4091544.0,45863883.0,6365162.0
LCA,2004,4433677.0,55487816.0,18547603.0
LCA,2005,5353660.0,67696142.0,9925771.0
LCA,2006,5803555.0,78900277.0,20263432.0
LCA,2007,6633697.0,131356429.0,5185.0
LCA,2008,6984716.0,170220247.0,31408130.0
LCA,2009,6884808.0,84526237.0,21252499.0
LCA,2010,7615638.0,85629580.0,29518523.0
LCA,2011,7270297.0,110241536.0,44824480.0
LCA,2012,6594575.0,115622373.0,21189365.0
LCA,2013,7026831.0,389221455.0,32788715.0
LCA,2014,6468880.0,158650591.0,30362243.0
LCA,2015,6962582.0,95124560.0,38685584.0
LCA,2016,10434132.0,129344001.0,2681030.0
LCA,2017,10827959.568,103919330.684,7956555.192
LCA,2018,14722382.54,141245262.61,4035479.19
LCA,2019,8834613.01,104715749.52,3411935.15
LCA,2020,9146397.81,62121415.14,2293320.37
LKA,1999,66632804.0,305613408.0,19314810.0
LKA,2000,80799665.0,571276046.0,26112138.0
LKA,2001,81139743.0,505987015.0,19887242.0
LKA,2002,93301694.0,835964202.0,14276624.0
LKA,2003,93796290.0,736879482.0,907936.0
LKA,2004,103112449.0,1134635632.0,8229829.0
LKA,2005,120426052.0,1115235152.0,506985.0
LKA,2006,143941362.0,1629376326.0,7866742.0
LKA,2007,155747888.0,2680794785.0,2201634.0
LKA,2008,179644049.0,3132485150.0,2044510.0
LKA,2009,172502790.0,1828827980.0,2100251.0
LKA,2010,182991491.0,2064297159.0,144882424.0
LKA,2011,302513133.0,3985219330.0,44107693.0
LKA,2012,321992701.0,3829995951.0,33221974.0
LKA,2013,330065084.0,4199354046.0,31660787.0
LKA,2014,332962867.0,4397261656.0,295428782.0
LKA,2015,401746279.0,2652876305.0,184506789.0
LKA,2016,449829723.0,2333656712.0,163561599.0
LKA,2017,435133495.227,3215430505.963,294670912.179
LKA,2019,449808878.994,3432827147.983,338252628.558
LKA,2020,496693011.309,2094865466.9,298501602.371
LKA,2021,814940178.47,3400857675.636,253347228.428
LKA,2022,448318771.99,3986347439.015,302261255.721
LKA,2023,562854000.278,4070394357.157,380375706.624
LKA,2024,452631031.227,3958468477.066,409243973.571
LSO,2000,10083522.805,23350787.653,
LSO,2001,17888761.178,33780294.01,42543.835
LSO,2002,10539273.78,55312652.576,12183.655
LSO,2003,13147277.469,66500410.169,297277.081
LSO,2004,5560997.571,76971888.806,2922448.509
LSO,2005,5337124.112,95166319.97,637001.818
LSO,2006,19662900.373,80057226.719,836403.319
LSO,2007,15386619.044,76639604.652,1161090.831
LSO,2008,6965493.12,66223320.809,965991.54
LSO,2009,9356142.425,59948123.865,466397.714
LSO,2010,34914206.015,100435464.615,926342.491
LSO,2011,36778218.323,145588364.005,1528007.501
LSO,2012,22076922.229,151885065.445,954516.205
LSO,2013,41655687.332,163692077.855,387371.53
LSO,2014,19802299.888,215559411.685,387780.773
LSO,2015,25956647.096,191716012.962,429131.058
LSO,2016,48668371.705,161499798.828,528942.991
LSO,2017,44284114.105,219577827.285,573322.458
LSO,2018,35898698.272,217391723.909,435401.018
LSO,2019,48876614.101,203882140.027,309837.478
LSO,2020,51151544.346,143348822.711,125893.408
LSO,2021,40367941.044,226447735.238,325795.76
LSO,2022,40262257.395,313919090.322,255459.644
LSO,2023,28605259.952,291513163.78,199876.992
LSO,2024,33602698.571,288932670.427,208161.87
LTU,1995,102710816.0,708044352.0,308137952.0
LTU,1996,131892920.0,822666112.0,499148032.0
LTU,1997,175820096.0,959868672.0,665615360.0
LTU,1998,177588960.0,828079936.0,691313152.0
LTU,1999,183509396.0,714225629.0,433267599.0
LTU,2000,185526043.0,1187843988.0,794449787.0
LTU,2001,239827612.0,1292759382.0,1060701412.0
LTU,2002,254557397.0,1268098599.0,1019440974.0
LTU,2003,303680618.0,1648313248.0,1391896517.0
LTU,2004,382210081.0,2323203999.0,2332005552.0
LTU,2005,406799838.0,3803074257.0,3182358348.0
LTU,2006,464591123.0,4341237980.0,3323254932.0
LTU,2007,617745196.0,3963237910.0,2289241827.0
LTU,2008,745123545.0,8670891559.0,5906060356.0
LTU,2009,741912600.0,5080276252.0,3521223904.0
LTU,2010,722163910.0,7495645088.0,4865203592.0
LTU,2011,860766630.0,10470229694.0,7097675650.0
LTU,2012,849504123.0,10900482966.0,7270897751.0
LTU,2013,937995282.0,10430647981.0,7516065338.0
LTU,2014,1053072068.0,8587458880.0,5694064313.0
LTU,2015,1070924166.0,5689006679.0,4151248566.0
LTU,2016,1062171992.99,4620314682.0,3454408156.0
LTU,2017,1141916243.0,5853182114.0,4344868475.99
LTU,2018,1194620266.0,7154129964.0,4872280098.0
LTU,2019,1390448470.0,6484264457.0,4357943256.0
LTU,2020,1466667549.0,3722565638.0,2270845864.0
LTU,2021,1613170735.0,7265410925.0,4019459976.99
LTU,2022,1601166771.0,15374537607.0,7759636110.0
LTU,2023,1776082854.0,9605074381.0,6104069060.0
LTU,2024,1928015150.0,8070149817.0,5613276355.0
LUX,1999,155156980.0,393077534.0,5366694.0
LUX,2000,153250832.0,995241519.0,8113130.0
LUX,2001,166398700.0,885096493.0,15707444.0
LUX,2002,182753108.0,935703132.0,49719861.0
LUX,2003,255000446.0,1159219465.0,48688618.0
LUX,2004,295348288.0,1620811652.0,73921825.0
LUX,2005,316669109.0,2163674268.0,62147354.0
LUX,2006,324860430.0,2617524151.0,107239018.0
LUX,2007,387049442.0,2848120568.0,126078865.0
LUX,2008,468162266.0,3867966549.0,150424324.0
LUX,2009,467853862.0,2286004116.0,155298553.0
LUX,2010,438087123.0,2669321050.0,131700290.0
LUX,2011,470888410.0,3668250996.0,133934245.0
LUX,2012,432572157.0,3697540529.0,124052934.0
LUX,2013,458700793.0,3477497921.0,125836654.0
LUX,2014,473174953.0,3030708644.0,117069062.0
LUX,2015,413512965.0,1807598120.0,60811879.0
LUX,2016,440697940.0,1460893377.0,8254055.0
LUX,2017,475744691.577,1398338968.278,10948440.351
LUX,2018,529995687.551,2391265648.903,15110381.573
LUX,2019,529315025.598,2278952081.043,14755916.807
LUX,2020,568977153.197,1460074559.758,11253960.398
LUX,2021,624801826.1,2452460666.842,25906697.008
LUX,2022,656005708.354,4205762719.645,38006813.258
LUX,2023,741044483.532,3339175923.006,25917998.387
LUX,2024,836044682.854,2856464164.97,19219738.746
LVA,1995,64686084.0,386135840.0,22809870.0
LVA,1996,77538952.0,502678304.0,29131206.0
LVA,1997,94972256.0,367643264.0,17522052.0
LVA,1998,125127336.0,315239712.0,31016056.0
LVA,1999,140920601.0,314948360.0,50776983.0
LVA,2000,107184454.935,312818787.715,36513379.018
LVA,2001,117006279.298,298811451.675,22121353.437
LVA,2002,152771653.866,310625111.221,28170821.761
LVA,2003,208846536.819,453887810.384,36713325.146
LVA,2004,262373958.53,816282575.607,191199526.073
LVA,2005,285130704.33,1275405497.149,459484470.756
LVA,2006,387122544.255,1455427158.751,310569236.664
LVA,2007,498582074.09,1642860831.415,295114042.744
LVA,2008,616012033.138,2337559897.765,327806763.19
LVA,2009,563645637.161,1553937643.583,370141058.512
LVA,2010,610812630.0,1668282937.0,477345454.0
LVA,2011,653935943.0,2613257710.0,1010721012.0
LVA,2012,534707798.0,2767237857.0,1026194911.0
LVA,2013,640129599.0,2797714344.0,1077311598.0
LVA,2014,643102093.148,2694578025.458,1223591887.162
LVA,2015,563260887.188,1846373688.949,881569620.967
LVA,2016,624233497.1,1355313636.626,669146975.168
LVA,2017,666586185.142,1595340386.163,696230815.294
LVA,2018,701406345.147,1949027115.135,806996196.917
LVA,2019,722728780.716,1554873696.972,654237537.916
LVA,2020,757657780.782,1077382968.136,543784374.286
LVA,2021,928364476.871,2145231843.075,1148608422.302
LVA,2022,932251458.77,5734975535.139,2774202372.147
LVA,2023,984810190.461,2931464207.479,1507620424.128
LVA,2024,1012300483.098,2510667431.683,1412651299.618
MAC,1995,16758760.0,104361904.0,94566.0
MAC,1996,18736340.0,128962280.0,7846266.0
MAC,1997,15798746.0,137463344.0,9077489.0
MAC,1998,13650252.0,126511432.0,8257311.0
MAC,1999,14070959.0,128203704.0,7946133.0
MAC,2000,23950459.384,82092276.421,
MAC,2001,17296656.767,64231357.219,
MAC,2002,21130389.049,202349585.623,
MAC,2003,25966057.398,198927245.095,23225.457
MAC,2004,30563067.916,268832102.708,33352.94
MAC,2005,38685774.18,401909148.671,48865.164
MAC,2006,45182323.017,528199114.381,81286.134
MAC,2007,54114499.489,610976818.907,79126.126
MAC,2008,61433284.383,710988613.682,124376.599
MAC,2009,80175753.734,593797051.121,23741.275
MAC,2010,99072333.134,663050976.939,21123.26
MAC,2011,119040688.603,822898538.656,76741.957
MAC,2012,144909962.395,955854025.704,199933.823
MAC,2013,173736788.316,1000122801.033,285277.023
MAC,2014,195778335.223,1000626293.049,118702.099
MAC,2015,235055226.0,863092031.0,48144.0
MAC,2016,229450032.0,664360654.0,
MAC,2017,219757032.784,799892881.948,71112.544
MAC,2018,231130392.054,901207233.53,28500.18
MAC,2019,298629177.247,894903823.026,11973.278
MAC,2020,304619504.969,608153593.126,3836.494
MAC,2021,402479135.987,795048530.237,
MAC,2022,440532713.374,764386924.946,7066.527
MAC,2023,465496392.657,884777644.086,7701.475
MAC,2024,493560365.091,831020108.115,
MAR,1995,88258536.0,1173243520.0,103897712.0
MAR,1996,93302208.0,1284916096.0,77141200.0
MAR,1997,97909888.0,1297189376.0,90859472.0
MAR,1998,107659712.0,924018560.0,104491928.0
MAR,1999,111525336.0,1324189696.0,202821776.0
MAR,2000,102199156.584,2040350118.483,271454950.608
MAR,2001,121995617.861,1947889958.156,301765581.796
MAR,2002,143805421.592,1834846386.304,287169676.612
MAR,2003,194826416.092,2215597833.951,229171925.927
MAR,2004,218698549.566,2959489260.055,445263007.937
MAR,2005,236356871.753,4459003838.983,565888105.659
MAR,2006,262587486.338,5108003606.739,462474409.16
MAR,2007,319024627.206,6591218153.934,569572023.277
MAR,2008,384243984.244,9383570652.235,841289663.039
MAR,2009,468856451.055,6719716794.708,502404234.748
MAR,2010,502813910.0,8133360210.0,588117756.0
MAR,2011,567806790.0,11179793974.0,939921986.0
MAR,2012,494201279.0,12356543727.0,1234594124.0
MAR,2013,560248743.0,12143509176.0,1585428356.0
MAR,2014,582689809.0,11067091760.0,1206310644.0
MAR,2015,516640575.788,6787398160.741,431428353.5
MAR,2016,556909378.0,5552773199.0,194668775.0
MAR,2017,590705427.401,7155883812.441,234646319.379
MAR,2018,626933338.782,8768988093.744,341897338.097
MAR,2019,668870223.822,7939450440.097,446597405.094
MAR,2020,752973483.25,5252585899.196,142684517.032
MAR,2021,1427338794.05,8428235780.94,252725826.802
MAR,2022,822817454.503,15077454794.735,425906188.374
MAR,2023,889095684.397,12043877856.094,515621047.187
MAR,2024,1073434728.416,11584720213.404,611545605.9
MDA,1995,17422222.0,386503872.0,6524172.0
MDA,1996,27315852.0,392302112.0,101916.0
MDA,1997,40854771.0,85579191.0,
MDA,1998,37358712.0,319597184.0,14085.0
MDA,1999,20032412.0,227715296.0,118251.0
MDA,2000,39464665.0,251901144.0,416884.0
MDA,2001,28807723.0,237510531.0,107343.0
MDA,2002,48155011.0,231406399.0,148481.0
MDA,2003,51022313.0,287165693.0,4623468.0
MDA,2004,48150049.0,370632970.0,15498247.0
MDA,2005,72094505.0,484863553.0,1649361.0
MDA,2006,84850327.0,649676158.0,2438218.0
MDA,2007,114194744.0,774815462.0,4578502.0
MDA,2008,151417112.0,1104582241.0,3088028.0
MDA,2009,172236347.0,702502175.0,5461330.0
MDA,2010,178773284.0,791057880.0,7721560.0
MDA,2011,214279758.0,733737637.0,24039550.0
MDA,2012,220366178.0,709470378.0,15503769.0
MDA,2013,246705471.0,743944391.0,26886325.0
MDA,2014,269590488.0,689105564.0,16077716.0
MDA,2015,187810222.0,458409351.0,10058404.0
MDA,2016,183973695.0,615460823.0,6697106.0
MDA,2017,223702861.0,536368262.0,18237953.0
MDA,2018,244873813.0,689250750.0,18462804.0
MDA,2019,275363698.0,635109883.0,10406309.0
MDA,2020,255910026.0,418543913.0,14478904.0
MDA,2021,334009445.0,1072287723.0,15650437.0
MDA,2022,277124632.0,2581591180.0,592084429.0
MDA,2023,300176890.0,1963267517.0,455362967.0
MDA,2024,323785538.0,1572632088.0,201065339.0
MDG,1995,15311265.0,76754856.0,14516502.0
MDG,1996,15232132.0,164819808.0,9695854.0
MDG,1997,22689604.0,120595856.0,7965903.0
MDG,1998,17458138.0,103936056.0,9902238.0
MDG,1999,17011670.0,122101922.0,5551088.0
MDG,2000,20378334.54,224776030.626,43648993.584
MDG,2001,27201411.74,205599153.618,99563179.068
MDG,2002,25426432.92,204945165.837,28734424.842
MDG,2003,34214768.203,209158087.129,39482034.341
MDG,2004,38110871.799,244136238.127,38756543.537
MDG,2005,30007081.701,272801270.318,44273737.315
MDG,2006,46494762.602,328496321.469,78006028.485
MDG,2007,53934678.957,402885377.985,84763592.456
MDG,2008,72914176.191,506351272.598,97794223.741
MDG,2009,63982510.824,328430083.615,49093095.568
MDG,2010,66871328.652,384729783.738,62276083.769
MDG,2011,72213385.001,662646633.29,94565632.765
MDG,2012,69697396.569,613025414.618,82411598.304
MDG,2013,77256714.072,639317104.248,72220181.754
MDG,2014,103573592.331,730049024.231,83819113.023
MDG,2015,97290478.18,490975150.453,63390753.993
MDG,2016,113319345.058,478434996.433,57859725.966
MDG,2017,106918540.838,538220185.484,53738291.442
MDG,2018,124686721.872,683193212.195,72738756.849
MDG,2019,147293225.719,687707334.505,78635190.761
MDG,2020,139474672.481,401899891.237,33953683.745
MDG,2021,162555159.369,685850835.513,32383577.965
MDG,2022,178774652.257,1159504300.085,82481519.318
MDG,2023,172644542.19,995400304.149,75533280.869
MDG,2024,192541868.477,905426480.403,65208328.96
MDV,1995,3122268.0,30493064.0,
MDV,1996,3043461.0,27333336.0,
MDV,1997,3584486.0,38744860.0,
MDV,1998,3456956.0,20713820.0,
MDV,1999,3692899.0,27800868.0,
MDV,2000,3812204.0,45411361.0,
MDV,2001,3780524.0,45778080.0,
MDV,2002,3823966.0,51260117.0,
MDV,2003,4133597.0,55466829.0,
MDV,2004,4832398.0,90731779.0,34618728.0
MDV,2005,5903395.0,115509635.0,37250494.0
MDV,2006,6691815.0,181586386.0,
MDV,2007,7277196.0,203370129.0,
MDV,2008,9994865.0,315357569.0,16063.0
MDV,2009,9222111.0,199582276.0,55459.0
MDV,2010,9789861.0,252589742.0,17227.0
MDV,2011,10094804.0,352036443.0,55444.0
MDV,2012,11699464.0,487067955.0,55443.0
MDV,2013,12082824.0,503849110.0,77098.0
MDV,2014,16871112.0,571537172.0,67608.0
MDV,2015,20277596.0,288793634.0,36762.0
MDV,2016,20272597.0,247594276.0,12507.0
MDV,2017,26227612.778,314293706.784,2941.536
MDV,2018,31877424.624,467613222.2,26312.067
MDV,2019,36117134.4,466004719.82,73276.53
MDV,2020,42343483.451,264385893.881,28657.668
MDV,2021,57223993.453,454830849.515,90327.412
MDV,2022,54217312.26,834976670.322,227916.556
MDV,2023,52579269.562,760391271.378,257222.48
MDV,2024,48017317.776,756713680.816,94156.319
MEX,1995,324636992.0,1505516032.0,8203018240.0
MEX,1996,469124416.0,1771971584.0,11456372736.0
MEX,1997,567121664.0,2942521344.0,11048183808.0
MEX,1998,673814080.0,2698894080.0,6978042368.0
MEX,1999,862043008.0,2959147008.0,9728598016.0
MEX,2000,1012970101.0,5305679834.0,16073275003.0
MEX,2001,1258953308.0,5308164554.0,12629884887.0
MEX,2002,1455252226.0,4450230691.0,14305632015.0
MEX,2003,1778727962.0,5688596455.0,18523423828.0
MEX,2004,2168465208.0,7541801299.0,23281745390.0
MEX,2005,2435051582.0,12168778267.0,31886091140.0
MEX,2006,3024575981.0,14475803618.0,38639540808.0
MEX,2007,3376588912.0,19408840919.0,42597333450.0
MEX,2008,4063421890.0,29195931670.0,50165033611.0
MEX,2009,3880889261.0,15761487885.0,30501517972.0
MEX,2010,4324545083.0,24057789042.0,41071403235.0
MEX,2011,4540084509.0,35020909057.0,55700983654.0
MEX,2012,4984938566.0,33342594986.0,52164427589.0
MEX,2013,5038339858.0,32909496374.0,48679871755.0
MEX,2014,4938808543.0,33228779319.0,41572869307.0
MEX,2015,4804125675.0,26455515248.0,22508759352.0
MEX,2016,4142724082.0,25087107285.0,18123837782.0
MEX,2017,4241619143.0,35531179626.0,22734592648.0
MEX,2018,4649534323.0,46331849064.0,29763520691.0
MEX,2019,4809350913.0,40959928444.0,24962308217.0
MEX,2020,4993474611.0,25107261964.0,16632495299.0
MEX,2021,6009355111.0,42987829662.0,27826897239.0
MEX,2022,6252206460.0,62903309545.0,37694492431.0
MEX,2023,7727470135.0,50049279927.0,32565167027.0
MEX,2024,8816912366.0,41002444376.0,28054900079.0
MKD,1995,32161812.0,198993232.0,4859809.0
MKD,1996,35910504.0,148483488.0,10038018.0
MKD,1997,39285632.0,197078592.0,5568412.0
MKD,1998,42263032.0,162608224.0,10459414.0
MKD,1999,38204000.0,162435872.0,22544540.0
MKD,2000,43767257.78,289853152.36,64430186.53
MKD,2001,44055774.83,234244421.8,43482476.79
MKD,2002,52804777.76,263231601.25,25077653.14
MKD,2003,65739119.83,323067707.4,73749603.92
MKD,2004,75853786.42,397877332.25,78338736.17
MKD,2005,72281226.03,619255404.57,163616794.16
MKD,2006,75860145.86,758921411.03,225028252.34
MKD,2007,98360277.92,975754259.16,165302313.76
MKD,2008,123941933.01,1419619261.96,314324135.29
MKD,2009,142104352.36,811143625.37,202940003.07
MKD,2010,132924279.67,966845909.8,257374909.5
MKD,2011,157776658.0,1440746795.0,390123874.0
MKD,2012,152185515.0,1392305816.0,258515092.0
MKD,2013,163176309.0,1075745754.0,106432505.0
MKD,2014,171620533.0,1053369200.0,87099638.0
MKD,2015,141220270.95,705206517.97,61568945.17
MKD,2016,156553770.19,612829623.85,57370844.67
MKD,2017,166407559.9,754531242.32,85482305.6
MKD,2018,214143619.52,918377578.37,117268908.55
MKD,2019,198752932.9,968782465.82,146741233.27
MKD,2020,234243597.83,685805925.61,93652352.53
MKD,2021,290225285.83,1203941853.93,150071469.77
MKD,2022,223652938.49,2257933399.7,383111556.32
MKD,2023,277127431.589,1566477811.73,370160059.236
MKD,2024,290053698.03,1406300257.98,291512338.16
MLI,1996,21140074.0,123226704.0,4095438.0
MLI,1997,17605066.0,142202128.0,1964741.0
MLI,1998,24140756.0,132158336.0,8940742.0
MLI,1999,26771674.0,124868288.0,7668218.0
MLI,2000,24360562.0,162738922.0,4826678.0
MLI,2001,36132838.0,188106695.0,9723366.0
MLI,2002,41601757.0,161832066.0,8673429.0
MLI,2003,54467904.0,224053191.0,5768208.0
MLI,2004,83853729.0,288223198.0,3674318.0
MLI,2005,55829638.0,372755067.0,6005682.0
MLI,2006,67358233.0,435722228.0,8879126.0
MLI,2007,139890380.0,485007607.0,6799056.0
MLI,2008,135804774.0,713273845.0,28606447.0
MLI,2010,337556080.0,1221004488.0,28416442.0
MLI,2011,101044815.0,982208135.0,55532196.0
MLI,2012,145383813.0,993706754.0,16276661.0
MLI,2016,155200213.0,855096606.0,8312229.0
MLI,2017,243109381.781,1037433685.567,413561.348
MLI,2018,208241231.14,1311581927.23,44573559.09
MLI,2019,204138103.94,1475445965.85,26644968.9
MLI,2020,224930107.78,1662489035.242,18759767.802
MLI,2021,278656906.234,1305927030.51,26152246.253
MLI,2022,265262240.937,2531480471.902,17294046.208
MLI,2023,238309649.239,2326868268.395,63247568.312
MLT,1995,31699234.0,116898208.0,29627408.0
MLT,1996,33675528.0,154838288.0,46980872.0
MLT,1997,42653432.0,135961888.0,50383512.0
MLT,1998,44283104.0,102772520.0,32151824.0
MLT,1999,43987416.0,148362800.0,57824592.0
MLT,2000,45644441.0,243914288.0,107086833.0
MLT,2001,45102376.0,229104711.0,41426.0
MLT,2002,52814380.0,239414695.0,121170305.0
MLT,2003,63968855.0,272261682.0,137510275.0
MLT,2004,82661297.0,297384243.0,84383518.0
MLT,2005,77880369.0,408872829.0,26240379.0
MLT,2006,98029865.0,386901902.0,37916632.0
MLT,2007,95232010.0,580789576.0,71852018.0
MLT,2008,130883427.0,763643571.0,64402792.0
MLT,2009,107041596.0,427631734.0,35058758.0
MLT,2010,117929853.0,1402515201.0,950573614.0
MLT,2011,146863951.0,2699838931.0,2242401505.0
