country,year,pharma_imports,fuel_imports,oil_exports,conflict_incidence,conflict_intensity,regime_score,leader_change,gdp_growth,inflation,unemployment
BGR,1995.0,,,,1.0,1.0,8.0,0.0,2.89713914920901,62.0548336837992,11.1
BGR,1996.0,73225792.0,1711320960.0,318118560.0,1.0,2.0,8.0,0.0,5.20539313761572,121.60754244925,12.5
BGR,1997.0,82343736.0,1499662848.0,375070432.0,1.0,1.0,8.0,0.0,-14.1153808127271,1058.37355921973,13.7
BGR,1998.0,100069736.0,1088579456.0,267811568.0,1.0,1.0,8.0,0.0,3.78912095803497,18.672204442064,12.2
BGR,1999.0,109824582.0,1079102341.0,274748228.0,1.0,2.0,8.0,0.0,-8.3960909560701,2.57304281890206,14.1
BGR,2000.0,116810421.0,299417829.0,563469925.0,1.0,2.0,8.0,0.0,4.58722541447194,10.316262128999,16.218
BGR,2001.0,177898834.0,365042781.0,458679220.0,1.0,2.0,9.0,0.0,3.82370364608695,7.36093927231844,19.921
BGR,2002.0,191879064.0,269695563.0,345299178.0,1.0,2.0,9.0,0.0,5.87193108148227,5.81014365721825,18.11
BGR,2003.0,247643214.0,427641166.0,438131452.0,1.0,2.0,9.0,0.0,5.23715364977618,2.34864169582755,13.733
BGR,2004.0,419973429.0,570254599.0,793880846.0,1.0,2.0,9.0,0.0,6.51042578445376,6.14713074246273,12.037
BGR,2005.0,438215736.0,972688748.0,1218232952.0,1.0,2.0,9.0,0.0,7.05634873469204,5.03883807111902,10.083
BGR,2006.0,497738896.0,1229333857.0,2005930928.0,1.0,1.0,9.0,0.0,6.80258943603174,7.26159462769944,8.951
BGR,2007.0,635106281.0,5983984071.0,2732864290.0,1.0,1.0,9.0,0.0,6.65438792422609,8.40253419005901,6.878
BGR,2008.0,806860264.0,8086318927.0,3612154316.0,1.0,1.0,9.0,0.0,6.12955841579208,12.3487195994021,5.609
BGR,2009.0,837674746.0,4703069346.0,2077294505.0,1.0,1.0,9.0,0.0,-3.34714149737695,2.75320223914816,6.817
BGR,2010.0,903686307.0,5620921476.0,2739758562.0,1.0,1.0,9.0,0.0,1.55535979911015,2.43899060504113,10.279
BGR,2011.0,1114337139.0,7486996748.0,3701964471.0,1.0,1.0,9.0,0.0,2.09017507758604,4.21990346601873,11.26
BGR,2012.0,1058644138.0,8147843662.0,4319616633.0,1.0,1.0,9.0,0.0,0.748815411928831,2.95456829831022,12.27
BGR,2013.0,1186294348.0,7914177125.0,4348054495.0,1.0,1.0,9.0,0.0,-0.542751388861134,0.890093540913002,12.941
BGR,2014.0,1361254807.0,6954921475.0,3705473467.0,1.0,1.0,9.0,0.0,0.949449090947894,-1.4181838026484,11.424
BGR,2015.0,1228680731.0,4567163095.0,2737981010.0,1.0,1.0,9.0,0.0,3.39755336780412,-0.104633261008385,9.143
BGR,2016.0,1243479990.537,3606796004.569,2407807204.843,1.0,1.0,9.0,0.0,3.02662841229517,-0.79864988645371,7.575
BGR,2017.0,1421003377.385,4855350638.595,3133064452.499,,,9.0,0.0,2.74592676054861,2.06159619443141,6.164
BGR,2018.0,1579468568.817,5145029539.344,3007316084.032,1.0,1.0,9.0,0.0,2.33015213407045,2.81454473824829,5.211
BGR,2019.0,1588148199.984,5230579153.871,3190292308.705,1.0,1.0,,0.0,3.79331765354152,3.10372944796781,4.148
BGR,2020.0,1696800321.267,2981129253.215,1482868149.401,1.0,1.0,,0.0,-3.13323303076419,1.67244096855756,5.037
BGR,2021.0,2074228833.897,5317026085.82,2487770491.005,1.0,1.0,,0.0,7.82817232822165,3.29774435299515,5.166
BGR,2022.0,1922048284.829,9806920627.998,6138405498.782,1.0,1.0,,0.0,4.0838640915123,15.3252589264366,4.148
BGR,2023.0,2228164548.989,5972265521.32,3786898732.459,1.0,1.0,,0.0,1.68151074972904,9.44284140088564,4.319
BGR,2024.0,2249793017.575,6610665793.803,3627500387.136,1.0,1.0,,0.0,3.38709063847314,2.44651943006079,4.2
BHR,1995.0,,,,,,-9.0,0.0,3.92999239295094,2.70403475064704,1.044
BHR,1996.0,,,,,,-9.0,0.0,4.11000631738246,-0.452227382530348,1.177
BHR,1997.0,,,,,,-9.0,0.0,3.09299923370425,2.43155133955926,1.125
BHR,1998.0,,,,,,-9.0,0.0,4.79000359326143,-0.366533864541774,1.114
BHR,1999.0,,,,,,-9.0,0.0,4.29999824426375,-1.2875879718491,1.112
BHR,2000.0,42094278.0,2107224300.0,4489340543.0,,,-9.0,0.0,5.30006940305884,-0.70485295309079,1.081
BHR,2001.0,39248102.0,1617712006.0,3681292874.0,,,-8.0,0.0,2.49094875338352,-1.20757180156659,1.118
BHR,2002.0,49769236.0,1726067781.0,3956666488.0,,,-7.0,0.0,3.34855067103268,-0.495540138751154,1.137
BHR,2003.0,55911496.0,2129591069.0,4680927676.0,,,-7.0,0.0,6.29644129075703,1.59362549800787,1.126
BHR,2004.0,55377317.0,2830112783.0,5552569055.0,,,-7.0,0.0,6.98096175867695,2.35294117647062,1.064
BHR,2005.0,75545136.0,4363741972.0,7787244707.0,,,-7.0,0.0,6.76899737789502,2.58620689655173,1.021
BHR,2006.0,41450292.0,4980583005.0,9220535935.0,,,-7.0,0.0,6.4669995195042,2.00746965452849,1.021
BHR,2007.0,76282609.0,5985189751.0,10809652765.0,,,-7.0,0.0,8.29396129093843,3.25666666666703,1.006
BHR,2008.0,135599418.0,8166429953.0,8685830782.0,,,-7.0,0.0,6.24501094995797,3.52600316363721,1.015
BHR,2009.0,107484256.0,5362103748.0,5425946467.0,,,-7.0,0.0,2.53988570158225,2.79551283550412,1.07
BHR,2010.0,189669341.0,6082526378.0,11524501120.0,,,-5.0,0.0,4.3342989754845,1.96188468334623,1.13
BHR,2011.0,197795994.0,7745336633.0,15588221614.0,,,-8.0,0.0,1.92815791170796,-0.40004069748808,1.21
BHR,2012.0,205345224.0,3970937818.0,9926041675.0,,,-10.0,0.0,3.80302899043062,2.75739669962979,1.2
BHR,2013.0,235287669.0,8676297645.0,10177285696.0,,,-10.0,0.0,5.29262224906203,3.30001156888442,1.184
BHR,2014.0,269918721.0,8045026352.0,14978842951.0,,,-10.0,0.0,4.30885692657077,2.64755321246189,1.144
BHR,2015.0,293782048.812,4194376905.297,5169749300.152,,,-10.0,0.0,2.50787205267615,1.84862742374977,1.164
BHR,2016.0,306931999.673,3357288246.714,3891035734.246,,,-10.0,0.0,3.81499327422425,2.78679347602044,1.19
BHR,2017.0,274022680.146,4537156294.862,5567062727.0,,,-10.0,0.0,4.95383534123657,1.38671830576406,1.18
BHR,2018.0,332404648.474,6127540901.485,6924812622.918,,,-10.0,0.0,2.05258864979861,2.08766938046978,1.188
BHR,2019.0,355352862.19,5632492527.55,5971845031.01,,,,0.0,2.05287774418655,1.00582004702137,1.217
BHR,2020.0,331231853.62,3031110983.85,3446869419.82,,,,0.0,-5.9113629524152,-2.31770629331379,1.765
BHR,2021.0,375967389.176,382392449.29,5782424135.959,,,,0.0,4.35004091668986,-0.60631938514085,1.548
BHR,2022.0,405270983.236,624813868.287,7142202895.389,,,,0.0,6.18016125475185,3.62574104304482,1.265
BHR,2023.0,427786570.072,528743066.159,34995669.407,,,,0.0,3.87811614845566,0.0746206782192256,1.049
BHR,2024.0,464255037.381,404907425.147,6954233.716,,,,0.0,2.60379670648454,0.919635459817651,1.084
BHS,1995.0,,,,,,,,4.37875203482501,2.06699495410042,10.83
BHS,1996.0,,,,,,,,4.22353036224139,1.37913741223666,11.46
BHS,1997.0,19069552.0,149728352.0,,,,,,1.28775320549799,0.544150383378688,9.76
BHS,1998.0,22353152.0,113488752.0,818.0,,,,,4.71679855496301,1.33661336613371,7.65
